identifier,prdkindid,sensor,beginPosition,endPosition,pysical,totalQualityCode,size,processingLevel,version
LANCEMODIS:924863031,29002002,TERRA/MODIS,2020-01-13 02:45:00.000000,2020-01-13 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.31833553314209,,
LAADS:5145133457,28002002,AQUA(CMR)/MODIS,2020-01-12 05:05:00.000000,2020-01-12 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.14229202270508,,
LANCEMODIS:924322096,28002002,AQUA(CMR)/MODIS,2020-01-12 05:05:00.000000,2020-01-12 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.14180755615234,,
LAADS:5145671290,28002002,AQUA(CMR)/MODIS,2020-01-13 05:50:00.000000,2020-01-13 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.03254222869873,,
LANCEMODIS:924916557,28002002,AQUA(CMR)/MODIS,2020-01-13 05:50:00.000000,2020-01-13 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.03951644897461,,
LANCEMODIS:925398703,29002002,TERRA/MODIS,2020-01-14 01:50:00.000000,2020-01-14 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.39693450927734,,
LAADS:5146465904,28002002,AQUA(CMR)/MODIS,2020-01-14 04:55:00.000000,2020-01-14 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7999963760376,,
LANCEMODIS:925476842,28002002,AQUA(CMR)/MODIS,2020-01-14 04:55:00.000000,2020-01-14 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8260707855225,,
LANCEMODIS:926002565,29002002,TERRA/MODIS,2020-01-15 02:30:00.000000,2020-01-15 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.0263557434082,,
LAADS:5147430777,28002002,AQUA(CMR)/MODIS,2020-01-15 05:35:00.000000,2020-01-15 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5693597793579,,
LANCEMODIS:926068155,28002002,AQUA(CMR)/MODIS,2020-01-15 05:35:00.000000,2020-01-15 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5862255096436,,
LANCEMODIS:926592716,29002002,TERRA/MODIS,2020-01-16 03:15:00.000000,2020-01-16 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9362440109253,,
LANCEMODIS:926622156,28002002,AQUA(CMR)/MODIS,2020-01-16 04:40:00.000000,2020-01-16 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9775161743164,,
LANCEMODIS:927177776,29002002,TERRA/MODIS,2020-01-17 02:20:00.000000,2020-01-17 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6969861984253,,
LAADS:5149394173,29002002,TERRA/MODIS,2020-01-17 02:20:00.000000,2020-01-17 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7454891204834,,
LANCEMODIS:927765064,29002002,TERRA/MODIS,2020-01-18 03:00:00.000000,2020-01-18 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.06695365905762,,
LANCEMODIS:927759439,29002002,TERRA/MODIS,2020-01-18 03:05:00.000000,2020-01-18 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.505934715271,,
LAADS:5149138460,28002002,AQUA(CMR)/MODIS,2020-01-17 05:25:00.000000,2020-01-17 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.657546043396,,
LANCEMODIS:927229125,28002002,AQUA(CMR)/MODIS,2020-01-17 05:25:00.000000,2020-01-17 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5882768630981,,
LAADS:5150046729,29002002,TERRA/MODIS,2020-01-18 03:00:00.000000,2020-01-18 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.07450199127197,,
LAADS:5150048891,29002002,TERRA/MODIS,2020-01-18 03:05:00.000000,2020-01-18 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.4629926681519,,
LANCEMODIS:928323106,29002002,TERRA/MODIS,2020-01-19 02:05:00.000000,2020-01-19 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7547464370728,,
LANCEMODIS:928323562,29002002,TERRA/MODIS,2020-01-19 02:10:00.000000,2020-01-19 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.3227472305298,,
LAADS:5150201362,28002002,AQUA(CMR)/MODIS,2020-01-18 04:30:00.000000,2020-01-18 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5382251739502,,
LAADS:5150293010,28002002,AQUA(CMR)/MODIS,2020-01-18 06:05:00.000000,2020-01-18 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.71870040893555,,
LAADS:5150298611,28002002,AQUA(CMR)/MODIS,2020-01-18 06:10:00.000000,2020-01-18 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.2859468460083,,
LANCEMODIS:927788161,28002002,AQUA(CMR)/MODIS,2020-01-18 04:30:00.000000,2020-01-18 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5564060211182,,
LANCEMODIS:927847548,28002002,AQUA(CMR)/MODIS,2020-01-18 06:05:00.000000,2020-01-18 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.73139095306396,,
LANCEMODIS:927848901,28002002,AQUA(CMR)/MODIS,2020-01-18 06:10:00.000000,2020-01-18 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.29283618927002,,
LAADS:5150637068,29002002,TERRA/MODIS,2020-01-19 02:05:00.000000,2020-01-19 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7365131378174,,
LAADS:5150637217,29002002,TERRA/MODIS,2020-01-19 02:10:00.000000,2020-01-19 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.3207483291626,,
LANCEMODIS:928923294,29002002,TERRA/MODIS,2020-01-20 02:50:00.000000,2020-01-20 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7191143035889,,
LAADS:5150701163,28002002,AQUA(CMR)/MODIS,2020-01-19 05:10:00.000000,2020-01-19 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.7056751251221,,
LAADS:5150701177,28002002,AQUA(CMR)/MODIS,2020-01-19 05:15:00.000000,2020-01-19 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.64309024810791,,
LANCEMODIS:928383676,28002002,AQUA(CMR)/MODIS,2020-01-19 05:10:00.000000,2020-01-19 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.7356071472168,,
LANCEMODIS:928383740,28002002,AQUA(CMR)/MODIS,2020-01-19 05:15:00.000000,2020-01-19 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.64141845703125,,
LAADS:5150888559,29002002,TERRA/MODIS,2020-01-20 02:50:00.000000,2020-01-20 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7189455032349,,
LANCEMODIS:929489664,29002002,TERRA/MODIS,2020-01-21 01:55:00.000000,2020-01-21 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.4036693572998,,
LAADS:5150957283,28002002,AQUA(CMR)/MODIS,2020-01-20 05:55:00.000000,2020-01-20 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.524242401123,,
LANCEMODIS:929005978,28002002,AQUA(CMR)/MODIS,2020-01-20 05:55:00.000000,2020-01-20 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.5125370025635,,
LAADS:5151674582,28002002,AQUA(CMR)/MODIS,2020-01-21 05:00:00.000000,2020-01-21 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8729543685913,,
LANCEMODIS:929544053,28002002,AQUA(CMR)/MODIS,2020-01-21 05:00:00.000000,2020-01-21 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.9139938354492,,
LAADS:5151574421,29002002,TERRA/MODIS,2020-01-21 01:55:00.000000,2020-01-21 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.3672857284546,,
LANCEMODIS:930078966,29002002,TERRA/MODIS,2020-01-22 02:40:00.000000,2020-01-22 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,16.8920516967773,,
LAADS:5153003483,28002002,AQUA(CMR)/MODIS,2020-01-22 05:40:00.000000,2020-01-22 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.9762554168701,,
LAADS:5153003616,28002002,AQUA(CMR)/MODIS,2020-01-22 05:45:00.000000,2020-01-22 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7504262924194,,
LANCEMODIS:930141447,28002002,AQUA(CMR)/MODIS,2020-01-22 05:40:00.000000,2020-01-22 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.9454002380371,,
LANCEMODIS:930141350,28002002,AQUA(CMR)/MODIS,2020-01-22 05:45:00.000000,2020-01-22 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8030633926392,,
LAADS:5152755917,29002002,TERRA/MODIS,2020-01-22 02:40:00.000000,2020-01-22 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,17.1716327667236,,
LANCEMODIS:930648060,29002002,TERRA/MODIS,2020-01-23 01:45:00.000000,2020-01-23 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.5534954071045,,
LAADS:5154412600,28002002,AQUA(CMR)/MODIS,2020-01-23 04:45:00.000000,2020-01-23 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.3101568222046,,
LAADS:5154412601,28002002,AQUA(CMR)/MODIS,2020-01-23 04:50:00.000000,2020-01-23 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2214956283569,,
LANCEMODIS:930725392,28002002,AQUA(CMR)/MODIS,2020-01-23 04:45:00.000000,2020-01-23 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.3222427368164,,
LANCEMODIS:930724467,28002002,AQUA(CMR)/MODIS,2020-01-23 04:50:00.000000,2020-01-23 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2183046340942,,
LANCEMODIS:930684991,29002002,TERRA/MODIS,2020-01-23 03:20:00.000000,2020-01-23 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.293586730957,,
LANCEMODIS:931393192,29002002,TERRA/MODIS,2020-01-24 02:25:00.000000,2020-01-24 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9803409576416,,
LANCEMODIS:931988129,29002002,TERRA/MODIS,2020-01-25 03:10:00.000000,2020-01-25 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3779258728027,,
LAADS:5155461900,28002002,AQUA(CMR)/MODIS,2020-01-24 05:30:00.000000,2020-01-24 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8736925125122,,
LANCEMODIS:931453384,28002002,AQUA(CMR)/MODIS,2020-01-24 05:30:00.000000,2020-01-24 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8903932571411,,
LAADS:5156461476,28002002,AQUA(CMR)/MODIS,2020-01-25 04:35:00.000000,2020-01-25 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2079429626465,,
LANCEMODIS:932017719,28002002,AQUA(CMR)/MODIS,2020-01-25 04:35:00.000000,2020-01-25 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.0394220352173,,
LANCEMODIS:932548786,29002002,TERRA/MODIS,2020-01-26 02:15:00.000000,2020-01-26 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.281135559082,,
LAADS:5157271523,28002002,AQUA(CMR)/MODIS,2020-01-26 05:20:00.000000,2020-01-26 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.12903499603271,,
LANCEMODIS:932599135,28002002,AQUA(CMR)/MODIS,2020-01-26 05:20:00.000000,2020-01-26 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.12871837615967,,
LANCEMODIS:933131768,29002002,TERRA/MODIS,2020-01-27 02:55:00.000000,2020-01-27 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.90009212493896,,
LAADS:5158279262,29002002,TERRA/MODIS,2020-01-27 02:55:00.000000,2020-01-27 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.89279174804688,,
LANCEMODIS:933711515,29002002,TERRA/MODIS,2020-01-28 02:00:00.000000,2020-01-28 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8153553009033,,
LAADS:5158022042,28002002,AQUA(CMR)/MODIS,2020-01-27 06:00:00.000000,2020-01-27 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.4026231765747,,
LANCEMODIS:933202067,28002002,AQUA(CMR)/MODIS,2020-01-27 06:00:00.000000,2020-01-27 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.420280456543,,
